Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
5,20.08.2016,Leicester,Arsenal,0:0,D,2.76,3.45,2.57
5,20.08.2016,Stoke,Manchester City,1:4,A,6.04,4.11,1.59
5,20.08.2016,Swansea,Hull City,0:2,A,1.83,3.48,4.82
5,20.08.2016,Tottenham,Crystal Palace,1:0,H,1.45,4.53,7.7
5,20.08.2016,Watford,Chelsea,1:2,A,5.71,3.79,1.66
5,20.08.2016,West Brom,Everton,1:2,A,2.99,3.15,2.56
4,19.08.2016,Manchester United,Southampton,2:0,H,1.52,4.18,7.07
3,15.08.2016,Chelsea,West Ham,2:1,H,1.51,4.25,6.9
2,14.08.2016,Arsenal,Liverpool,3:4,A,2.7,3.34,2.71
2,14.08.2016,Bournemouth,Manchester United,1:3,A,5.2,3.57,1.76
1,13.08.2016,Burnley,Swansea,0:1,A,2.73,3.14,2.81
1,13.08.2016,Crystal Palace,West Brom,0:1,A,2.16,3.17,3.81
1,13.08.2016,Everton,Tottenham,1:1,D,3.46,3.37,2.2
1,13.08.2016,Hull City,Leicester,2:1,H,4.51,3.43,1.9
1,13.08.2016,Manchester City,Sunderland,2:1,H,1.24,6.25,13.1
1,13.08.2016,Middlesbrough,Stoke,1:1,D,2.22,3.24,3.55
1,13.08.2016,Southampton,Watford,1:1,D,1.78,3.65,4.84
