Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
5,24.08.2013,Everton,West Brom,0:0,D,1.56,3.99,6.27
5,24.08.2013,Fulham,Arsenal,1:3,A,4.42,3.53,1.86
5,24.08.2013,Hull City,Norwich,1:0,H,2.38,3.24,3.1
5,24.08.2013,Newcastle,West Ham,0:0,D,2.23,3.33,3.29
5,24.08.2013,Southampton,Sunderland,1:1,D,1.64,3.81,5.62
5,24.08.2013,Stoke,Crystal Palace,2:1,H,1.87,3.42,4.54
4,21.08.2013,Chelsea,Aston Villa,2:1,H,1.27,5.82,10.62
3,19.08.2013,Manchester City,Newcastle,4:0,H,1.27,5.75,11.13
2,18.08.2013,Chelsea,Hull City,2:0,H,1.2,6.4,14.76
2,18.08.2013,Crystal Palace,Tottenham,0:1,A,5.64,3.7,1.65
1,17.08.2013,Arsenal,Aston Villa,1:3,A,1.4,4.71,7.66
1,17.08.2013,Liverpool,Stoke,1:0,H,1.4,4.48,8.85
1,17.08.2013,Norwich,Everton,2:2,D,3.41,3.24,2.2
1,17.08.2013,Sunderland,Fulham,0:1,A,2.34,3.2,3.15
1,17.08.2013,Swansea,Manchester United,1:4,A,3.56,3.35,2.11
1,17.08.2013,West Brom,Southampton,0:1,A,2.41,3.27,2.97
1,17.08.2013,West Ham,Cardiff,2:0,H,2.04,3.32,3.81
