Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
4,21.08.2010,Birmingham,Blackburn,2:1,H,2.29,3.16,3.22
4,21.08.2010,Everton,Wolves,1:1,D,1.47,4.03,7.37
4,21.08.2010,Stoke,Tottenham,1:2,A,3.15,3.24,2.28
4,21.08.2010,West Brom,Sunderland,1:0,H,2.11,3.3,3.48
4,21.08.2010,West Ham,Bolton,1:3,A,2.23,3.25,3.24
4,21.08.2010,Wigan,Chelsea,0:6,A,12.94,5.67,1.23
3,16.08.2010,Manchester United,Newcastle,3:0,H,1.2,6.2,14.5
2,15.08.2010,Liverpool,Arsenal,1:1,D,2.24,3.24,3.27
1,14.08.2010,Aston Villa,West Ham,3:0,H,1.92,3.34,4.14
1,14.08.2010,Blackburn,Everton,1:0,H,2.92,3.24,2.42
1,14.08.2010,Bolton,Fulham,0:0,D,2.19,3.26,3.36
1,14.08.2010,Chelsea,West Brom,6:0,H,1.15,7.11,18
1,14.08.2010,Sunderland,Birmingham,2:2,D,2.11,3.27,3.54
1,14.08.2010,Tottenham,Manchester City,0:0,D,2.23,3.28,3.24
1,14.08.2010,Wigan,Blackpool,0:4,A,1.74,3.57,4.8
1,14.08.2010,Wolves,Stoke,2:1,H,2.38,3.19,3.03
