Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
4,20.08.2011,Chelsea,West Brom,2:1,H,1.27,5.37,11.36
4,20.08.2011,Everton,QPR,0:1,A,1.44,4.17,7.93
4,20.08.2011,Sunderland,Newcastle,0:1,A,2.33,3.12,3.22
4,20.08.2011,Swansea,Wigan,0:0,D,2,3.37,3.79
3,15.08.2011,Manchester City,Swansea,4:0,H,1.36,4.6,9.4
2,14.08.2011,Stoke,Chelsea,0:0,D,4.27,3.38,1.89
2,14.08.2011,West Brom,Manchester United,1:2,A,5.9,3.74,1.6
1,13.08.2011,Blackburn,Wolves,1:2,A,2.32,3.18,3.17
1,13.08.2011,Fulham,Aston Villa,0:0,D,1.94,3.4,4.02
1,13.08.2011,Liverpool,Sunderland,1:1,D,1.44,4.18,7.86
1,13.08.2011,Newcastle,Arsenal,0:0,D,3.45,3.32,2.13
1,13.08.2011,QPR,Bolton,0:4,A,2.17,3.25,3.43
1,13.08.2011,Wigan,Norwich,1:1,D,2.31,3.27,3.1
