Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
4,22.08.2012,Chelsea,Reading,4:2,H,1.27,5.47,11.42
3,20.08.2012,Everton,Manchester United,1:0,H,3.83,3.46,1.97
2,19.08.2012,Manchester City,Southampton,3:2,H,1.15,7.7,17.94
2,19.08.2012,Wigan,Chelsea,0:2,A,4.85,3.52,1.76
1,18.08.2012,Arsenal,Sunderland,0:0,D,1.42,4.4,7.8
1,18.08.2012,Fulham,Norwich,5:0,H,1.79,3.59,4.53
1,18.08.2012,Newcastle,Tottenham,2:1,H,2.69,3.28,2.62
1,18.08.2012,QPR,Swansea,0:5,A,1.95,3.4,3.98
1,18.08.2012,Reading,Stoke,1:1,D,2.37,3.24,3.05
1,18.08.2012,West Brom,Liverpool,3:0,H,4.44,3.49,1.83
1,18.08.2012,West Ham,Aston Villa,1:0,H,2.11,3.37,3.46
