Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
4,21.08.2001,Arsenal,Leeds,1:2,A,1.86,3.3,4.5
4,21.08.2001,Bolton,Middlesbrough,1:0,H,2.1,3.3,3
4,21.08.2001,Ipswich,Derby,3:1,H,1.74,3.4,3.9
3,20.08.2001,Everton,Tottenham,1:1,D,2.29,3.1,2.8
2,19.08.2001,Chelsea,Newcastle,1:1,D,1.63,3.1,4.5
2,19.08.2001,Manchester United,Fulham,3:2,H,1.32,4,6
1,18.08.2001,Charlton,Everton,1:2,A,2,3.5,3.3
1,18.08.2001,Derby,Blackburn,2:1,H,2.29,3.1,3.1
1,18.08.2001,Leeds,Southampton,2:0,H,1.42,4.5,7.5
1,18.08.2001,Leicester,Bolton,0:5,A,1.84,3.3,4.25
1,18.08.2001,Liverpool,West Ham,2:1,H,1.32,4,6
1,18.08.2001,Middlesbrough,Arsenal,0:4,A,3.5,3.25,2.15
1,18.08.2001,Sunderland,Ipswich,1:0,H,2,3.5,3.3
1,18.08.2001,Tottenham,Aston Villa,0:0,D,2.2,3.3,2.8
