Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
4,24.08.2008,Manchester City,West Ham,3:0,H,2.23,3.24,3.19
4,24.08.2008,Wigan,Chelsea,0:1,A,7.99,4.1,1.43
3,23.08.2008,Blackburn,Hull City,1:1,D,1.58,3.62,6.09
3,23.08.2008,Fulham,Arsenal,1:0,H,6.15,3.67,1.57
3,23.08.2008,Liverpool,Middlesbrough,2:1,H,1.38,4.34,8.56
3,23.08.2008,Newcastle,Bolton,1:0,H,1.9,3.29,4.13
3,23.08.2008,Stoke,Aston Villa,3:2,H,4.79,3.48,1.74
3,23.08.2008,Tottenham,Sunderland,1:2,A,1.5,3.88,6.87
3,23.08.2008,West Brom,Everton,1:2,A,2.66,3.21,2.62
2,17.08.2008,Aston Villa,Manchester City,4:2,H,1.83,3.38,4.53
2,17.08.2008,Chelsea,Portsmouth,4:0,H,1.3,4.61,9.32
2,17.08.2008,Manchester United,Newcastle,1:1,D,1.28,4.85,10.02
1,16.08.2008,Arsenal,West Brom,1:0,H,1.21,5.64,13.23
1,16.08.2008,Bolton,Stoke,3:1,H,1.78,3.33,4.43
1,16.08.2008,Everton,Blackburn,2:3,A,1.97,3.26,3.83
1,16.08.2008,Hull City,Fulham,2:1,H,2.54,3.21,2.66
1,16.08.2008,Middlesbrough,Tottenham,2:1,H,3.08,3.27,2.26
1,16.08.2008,Sunderland,Liverpool,0:1,A,5.23,3.45,1.7
1,16.08.2008,West Ham,Wigan,2:1,H,1.96,3.28,3.86
