Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
3,09.08.1999,Tottenham,Newcastle,3:1,H,1.85,3.15,4.09
2,08.08.1999,Everton,Manchester United,1:1,D,4.65,3.3,1.7
1,07.08.1999,Arsenal,Leicester,2:1,H,1.4,4.2,7.6
1,07.08.1999,Chelsea,Sunderland,4:0,H,1.5,3.8,7
1,07.08.1999,Coventry,Southampton,0:1,A,2,3,4.09
1,07.08.1999,Leeds,Derby,0:0,D,1.65,3.3,5.5
1,07.08.1999,Middlesbrough,Bradford,0:1,A,1.6,3.4,5.6
1,07.08.1999,Newcastle,Aston Villa,0:1,A,2.2,2.95,3.6
1,07.08.1999,Sheffield Wed,Liverpool,1:2,A,3.3,2.95,2.29
1,07.08.1999,Watford,Wimbledon FC,2:3,A,2.65,2.9,2.8
1,07.08.1999,West Ham,Tottenham,1:0,H,2.4,2.9,3
