Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-01-26,league-two,Cheltenham,Oldham,https://www.playnow.com/sports/sports/event/10292171/soccer/united-kingdom/english-league-2/cheltenham-town-v-oldham-athletic,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2021-01-25 03:33:53
2021-01-26,league-two,Barrow,Grimsby,https://www.playnow.com/sports/sports/event/10292168/soccer/united-kingdom/english-league-2/barrow-afc-v-grimsby-town,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2021-01-25 03:33:33
2021-01-23,league-two,Tranmere,Bolton,https://www.playnow.com/sports/sports/event/10287229/soccer/united-kingdom/english-league-2/tranmere-rovers-v-bolton-wanderers,1.06,9,1.36,2.9,2.1,1.67,3.75,1.22,7,1.07,0,0,"",,,,,,2021-01-22 02:45:48
2021-01-23,league-two,Southend,Mansfield,https://www.playnow.com/sports/sports/event/10287228/soccer/united-kingdom/english-league-2/southend-united-v-mansfield-town,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0.125,8,0.116926793336686,2.33152173913043,2021-01-22 02:45:30
2021-01-23,league-two,Scunthorpe,Grimsby,https://www.playnow.com/sports/sports/event/10287232/soccer/united-kingdom/english-league-2/scunthorpe-united-v-grimsby-town,1.08,8,1.4,2.65,2.3,1.57,4.25,1.2,7.5,1.05,0,0,Over 3.5,4.25,0,1,0,3.74193548387097,2021-01-22 02:43:41
2021-01-23,league-two,Port Vale,Walsall,https://www.playnow.com/sports/sports/event/10287230/soccer/united-kingdom/english-league-2/port-vale-v-walsall-fc,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.1,0,0,Over 3.5,3.25,0,1,0,2.27450980392157,2021-01-22 02:45:12
2021-01-23,league-two,Oldham,Newport,https://www.playnow.com/sports/sports/event/10287225/soccer/united-kingdom/english-league-2/oldham-athletic-v-newport-county-afc,1.05,11,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,1,0,19.3333333333333,2021-01-22 02:44:53
2021-01-23,league-two,Morecambe,Colchester,https://www.playnow.com/sports/sports/event/10287231/soccer/united-kingdom/english-league-2/morecambe-fc-v-colchester-united,1.03,13,1.25,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0,4,0,7.25,2021-01-22 02:44:35
2021-01-23,league-two,Leyton Orient,Forest Green,https://www.playnow.com/sports/sports/event/10289339/soccer/united-kingdom/english-league-2/leyton-orient-v-forest-green-rovers,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 4.5,6.5,1,1,0,1,2021-01-22 02:44:17
2021-01-23,league-two,Exeter,Stevenage,https://www.playnow.com/sports/sports/event/10287222/soccer/united-kingdom/english-league-2/exeter-city-v-stevenage-fc,1.04,12,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,Over 4.5,5.25,0.2,5,0.178885438199983,8.63636363636364,2021-01-22 02:43:23
2021-01-23,league-two,Cambridge Utd,Bradford City,https://www.playnow.com/sports/sports/event/10287226/soccer/united-kingdom/english-league-2/cambridge-united-v-bradford-city,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2021-01-22 02:43:59
2021-01-22,league-two,Salford,Harrogate,https://www.playnow.com/sports/sports/event/10287223/soccer/united-kingdom/english-league-2/salford-city-fc-v-harrogate-town-fc,1.07,9,1.36,2.9,2.15,1.62,3.75,1.22,7,1.07,0,0,"",,,,,,2021-01-21 02:28:21
2021-01-19,league-two,Tranmere,Forest Green,https://www.playnow.com/sports/sports/event/10286849/soccer/united-kingdom/english-league-2/tranmere-rovers-v-forest-green-rovers,1.07,8,1.4,2.75,2.2,1.6,4,1.2,7.5,1.06,0,0,Over 3.5,4,0,1,0,3.22222222222222,2021-01-18 01:50:53
2021-01-19,league-two,Southend,Cambridge Utd,https://www.playnow.com/sports/sports/event/10286850/soccer/united-kingdom/english-league-2/southend-united-v-cambridge-united,1.06,9,1.36,2.9,2.1,1.67,3.75,1.22,7,1.07,0,0,Over 3.5,3.75,0,5,0,2.82926829268293,2021-01-18 01:50:35
2021-01-19,league-two,Morecambe,Walsall,https://www.playnow.com/sports/sports/event/10286852/soccer/united-kingdom/english-league-2/morecambe-fc-v-walsall-fc,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.09,0,0,Over 3.5,3.25,0,1,0,2.27450980392157,2021-01-18 01:50:17
2021-01-19,league-two,Harrogate,Exeter,https://www.playnow.com/sports/sports/event/10287275/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-exeter-city,1.03,13,1.25,3.6,1.75,1.95,2.9,1.36,5,1.13,0,0,"",,,,,,2021-01-18 01:49:22
2021-01-19,league-two,Crawley,Stevenage,https://www.playnow.com/sports/sports/event/10286851/soccer/united-kingdom/english-league-2/crawley-town-v-stevenage-fc,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0.25,4,0.21650635094611,2.14130434782609,2021-01-18 01:49:59
2021-01-19,league-two,Cheltenham,Newport,https://www.playnow.com/sports/sports/event/10286848/soccer/united-kingdom/english-league-2/cheltenham-town-v-newport-county-afc,1.05,10,1.28,3.25,1.95,1.75,3.2,1.3,6,1.1,0,0,Over 3.5,3.2,0,5,0,2.23076923076923,2021-01-18 01:49:40
2021-01-16,league-two,Walsall,Oldham,https://www.playnow.com/sports/sports/event/10282597/soccer/united-kingdom/english-league-2/walsall-fc-v-oldham-athletic,1.04,11,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-01-15 10:36:50
2021-01-16,league-two,Stevenage,Tranmere,https://www.playnow.com/sports/sports/event/10282593/soccer/united-kingdom/english-league-2/stevenage-fc-v-tranmere-rovers,1.08,7.5,1.44,2.65,2.35,1.53,4.25,1.18,8,1.05,0,0,Over 3.5,4.25,1,2,0,1,2021-01-15 10:36:32
2021-01-16,league-two,Newport,Salford,https://www.playnow.com/sports/sports/event/10282592/soccer/united-kingdom/english-league-2/newport-county-afc-v-salford-city-fc,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0,1,0,2.63636363636364,2021-01-15 10:36:14
2021-01-16,league-two,Mansfield,Carlisle,https://www.playnow.com/sports/sports/event/10282596/soccer/united-kingdom/english-league-2/mansfield-town-v-carlisle-united,1.05,11,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0.181818181818182,11,0.116291299830333,95.0909090909095,2021-01-15 10:35:56
2021-01-16,league-two,Leyton Orient,Morecambe,https://www.playnow.com/sports/sports/event/10282595/soccer/united-kingdom/english-league-2/leyton-orient-v-morecambe-fc,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2021-01-15 10:35:37
2021-01-16,league-two,Grimsby,Southend,https://www.playnow.com/sports/sports/event/10282594/soccer/united-kingdom/english-league-2/grimsby-town-v-southend-united,1.07,8,1.4,2.75,2.2,1.6,4,1.2,7.5,1.06,0,0,Over 3.5,4,0,1,0,3.22222222222222,2021-01-15 10:35:19
2021-01-16,league-two,Forest Green,Port Vale,https://www.playnow.com/sports/sports/event/10282590/soccer/united-kingdom/english-league-2/forest-green-rovers-v-port-vale,1.03,13,1.22,3.75,1.75,2,2.8,1.38,5,1.14,0,0,Over 4.5,5,0,2,0,7.25,2021-01-15 10:35:01
2021-01-16,league-two,Colchester,Cambridge Utd,https://www.playnow.com/sports/sports/event/10282587/soccer/united-kingdom/english-league-2/colchester-united-v-cambridge-united,1.05,11,1.3,3.25,1.9,1.8,3.25,1.3,6,1.1,0,0,Over 3.5,3.25,0,4,0,2.27450980392157,2021-01-15 10:34:42
2021-01-16,league-two,Bradford City,Crawley,https://www.playnow.com/sports/sports/event/10282588/soccer/united-kingdom/english-league-2/bradford-city-v-crawley-town,1.05,11,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,2,0,116.000000000001,2021-01-15 10:34:24
2021-01-16,league-two,Bolton,Cheltenham,https://www.playnow.com/sports/sports/event/10282589/soccer/united-kingdom/english-league-2/bolton-wanderers-v-cheltenham-town,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-01-15 10:34:06
2021-01-16,league-two,Barrow,Scunthorpe,https://www.playnow.com/sports/sports/event/10282586/soccer/united-kingdom/english-league-2/barrow-afc-v-scunthorpe-united,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2021-01-15 10:33:48
2021-01-13,league-two,Oldham,Mansfield,https://www.playnow.com/sports/sports/event/10282112/soccer/united-kingdom/english-league-2/oldham-athletic-v-mansfield-town,1.05,11,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-01-12 09:52:36
2021-01-12,league-two,Scunthorpe,Salford,https://www.playnow.com/sports/sports/event/10282110/soccer/united-kingdom/english-league-2/scunthorpe-united-v-salford-city-fc,1.05,11,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,"",,,,,,2021-01-11 04:43:09
2021-01-12,league-two,Harrogate,Carlisle,https://www.playnow.com/sports/sports/event/10282585/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-carlisle-united,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-01-11 04:42:51
2021-01-12,league-two,Exeter,Bolton,https://www.playnow.com/sports/sports/event/10282111/soccer/united-kingdom/english-league-2/exeter-city-v-bolton-wanderers,1.03,13,1.22,3.75,1.75,2,2.8,1.38,5,1.14,0,0,"",,,,,,2021-01-11 04:42:32
2021-01-09,league-two,Southend,Barrow,https://www.playnow.com/sports/sports/event/10277951/soccer/united-kingdom/english-league-2/southend-united-v-barrow-afc,1.05,11,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2021-01-08 07:40:03
2021-01-09,league-two,Scunthorpe,Bradford City,https://www.playnow.com/sports/sports/event/10277949/soccer/united-kingdom/english-league-2/scunthorpe-united-v-bradford-city,1.07,9,1.38,2.8,2.15,1.62,3.75,1.22,7,1.07,0,0,Over 3.5,3.75,0,1,0,2.82926829268293,2021-01-08 07:39:44
2021-01-09,league-two,Port Vale,Grimsby,https://www.playnow.com/sports/sports/event/10277950/soccer/united-kingdom/english-league-2/port-vale-v-grimsby-town,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,4,0,116.000000000001,2021-01-08 07:39:25
2021-01-09,league-two,Cambridge Utd,Harrogate,https://www.playnow.com/sports/sports/event/10277947/soccer/united-kingdom/english-league-2/cambridge-united-v-harrogate-town-fc,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2021-01-08 07:39:06
2021-01-05,league-two,Mansfield,Salford,https://www.playnow.com/sports/sports/event/10277833/soccer/united-kingdom/english-league-2/mansfield-town-v-salford-city-fc,1.07,8.5,1.38,2.8,2.15,1.62,3.9,1.22,7,1.06,0,0,Over 3.5,3.9,0,1,0,3.05263157894737,2021-01-04 08:36:06
2021-01-02,league-two,Walsall,Carlisle,https://www.playnow.com/sports/sports/event/10274450/soccer/united-kingdom/english-league-2/walsall-fc-v-carlisle-united,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2021-01-01 07:55:53
2021-01-02,league-two,Stevenage,Scunthorpe,https://www.playnow.com/sports/sports/event/10274447/soccer/united-kingdom/english-league-2/stevenage-fc-v-scunthorpe-united,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2021-01-01 07:55:35
2021-01-02,league-two,Newport,Southend,https://www.playnow.com/sports/sports/event/10274444/soccer/united-kingdom/english-league-2/newport-county-afc-v-southend-united,1.04,13,1.25,3.6,1.75,1.95,2.9,1.36,5.25,1.13,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2021-01-01 07:55:16
2021-01-02,league-two,Mansfield,Port Vale,https://www.playnow.com/sports/sports/event/10274442/soccer/united-kingdom/english-league-2/mansfield-town-v-port-vale,1.06,9,1.36,2.9,2.1,1.67,3.75,1.25,7,1.07,0,0,Over 3.5,3.75,0.333333333333333,3,0.272165526975909,2.21951219512195,2021-01-01 07:54:58
2021-01-02,league-two,Leyton Orient,Salford,https://www.playnow.com/sports/sports/event/10274451/soccer/united-kingdom/english-league-2/leyton-orient-v-salford-city-fc,2.65,3.05,2.4,4,12,29,5.75,4.25,5.25,31,0,0,"",,,,,,2021-01-01 07:54:40
2021-01-02,league-two,Harrogate,Cheltenham,https://www.playnow.com/sports/sports/event/10274445/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-cheltenham-town,1.04,12,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,"",,,,,,2021-01-01 07:54:11
2021-01-02,league-two,Grimsby,Cambridge Utd,https://www.playnow.com/sports/sports/event/10274443/soccer/united-kingdom/english-league-2/grimsby-town-v-cambridge-united,1.05,10,1.33,3.2,2,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0,4,0,2.41666666666667,2021-01-01 07:53:53
2021-01-02,league-two,Forest Green,Oldham,https://www.playnow.com/sports/sports/event/10274441/soccer/united-kingdom/english-league-2/forest-green-rovers-v-oldham-athletic,1.03,14,1.22,3.75,1.7,2,2.75,1.4,4.75,1.14,0,0,Over 4.5,4.75,0,2,0,5.52380952380953,2021-01-01 07:53:34
2021-01-02,league-two,Colchester,Tranmere,https://www.playnow.com/sports/sports/event/10274446/soccer/united-kingdom/english-league-2/colchester-united-v-tranmere-rovers,1.04,12,1.28,3.4,1.87,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,1,0,19.3333333333333,2021-01-01 07:53:16
2021-01-02,league-two,Bolton,Crawley,https://www.playnow.com/sports/sports/event/10274449/soccer/united-kingdom/english-league-2/bolton-wanderers-v-crawley-town,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-01-01 07:52:57
2021-01-02,league-two,Barrow,Exeter,https://www.playnow.com/sports/sports/event/10274448/soccer/united-kingdom/english-league-2/barrow-afc-v-exeter-city,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-01-01 07:52:39
2020-12-26,league-two,Tranmere,Bradford City,https://www.playnow.com/sports/sports/event/10270636/soccer/united-kingdom/english-league-2/tranmere-rovers-v-bradford-city,1.06,9,1.36,3,2.05,1.67,3.6,1.25,6.5,1.07,0,0,"",,,,,,2020-12-25 01:42:22
2020-12-26,league-two,Southend,Colchester,https://www.playnow.com/sports/sports/event/10270618/soccer/united-kingdom/english-league-2/southend-united-v-colchester-united,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-12-25 01:39:47
2020-12-26,league-two,Scunthorpe,Mansfield,https://www.playnow.com/sports/sports/event/10270617/soccer/united-kingdom/english-league-2/scunthorpe-united-v-mansfield-town,1.08,8,1.4,2.7,2.25,1.57,4,1.2,7.5,1.05,0,0,Over 3.5,4,0.333333333333333,6,0.192450089729875,2.48148148148148,2020-12-25 01:39:29
2020-12-26,league-two,Salford,Walsall,https://www.playnow.com/sports/sports/event/10270631/soccer/united-kingdom/english-league-2/salford-city-fc-v-walsall-fc,1.05,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Over 3.5,3.4,0,1,0,2.41666666666667,2020-12-25 01:42:04
2020-12-26,league-two,Port Vale,Barrow,https://www.playnow.com/sports/sports/event/10270630/soccer/united-kingdom/english-league-2/port-vale-v-barrow-afc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2020-12-25 01:41:46
2020-12-26,league-two,Oldham,Harrogate,https://www.playnow.com/sports/sports/event/10270629/soccer/united-kingdom/english-league-2/oldham-athletic-v-harrogate-town-fc,1.04,12,1.25,3.5,1.8,1.9,3,1.33,5.25,1.12,0,0,"",,,,,,2020-12-25 01:41:28
2020-12-26,league-two,Morecambe,Grimsby,https://www.playnow.com/sports/sports/event/10270628/soccer/united-kingdom/english-league-2/morecambe-fc-v-grimsby-town,1.06,10,1.36,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0.142857142857143,7,0.132260014253222,2.4025974025974,2020-12-25 01:41:09
2020-12-26,league-two,Exeter,Forest Green,https://www.playnow.com/sports/sports/event/10270615/soccer/united-kingdom/english-league-2/exeter-city-v-forest-green-rovers,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0,3,0,2.27450980392157,2020-12-25 01:39:10
2020-12-26,league-two,Crawley,Newport,https://www.playnow.com/sports/sports/event/10270623/soccer/united-kingdom/english-league-2/crawley-town-v-newport-county-afc,2.65,3.15,2.35,4,13,26,5.75,4.5,5,29,0,0,Over 3.5,5.75,0.5,4,0.25,58.5000000000003,2020-12-25 01:40:51
2020-12-26,league-two,Cheltenham,Stevenage,https://www.playnow.com/sports/sports/event/10270622/soccer/united-kingdom/english-league-2/cheltenham-town-v-stevenage-fc,1.05,10,1.33,3,2,1.75,3.4,1.28,6.5,1.09,0,0,Over 3.5,3.4,0.166666666666667,6,0.152145154862546,2.18055555555556,2020-12-25 01:40:23
2020-12-26,league-two,Carlisle,Bolton,https://www.playnow.com/sports/sports/event/10270620/soccer/united-kingdom/english-league-2/carlisle-united-v-bolton-wanderers,1.04,11,1.28,3.4,1.87,1.83,3.2,1.3,5.75,1.1,0,0,"",,,,,,2020-12-25 01:40:05
2020-12-26,league-two,Cambridge Utd,Leyton Orient,https://www.playnow.com/sports/sports/event/10270613/soccer/united-kingdom/english-league-2/cambridge-united-v-leyton-orient,1.06,9,1.36,2.9,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Over 3.5,3.6,0.285714285714286,7,0.170746944190628,2.16883116883117,2020-12-25 01:38:52
2020-12-22,league-two,Grimsby,Bradford City,https://www.playnow.com/sports/sports/event/10270155/soccer/united-kingdom/english-league-2/grimsby-town-v-bradford-city,1.06,10,1.33,3.2,2,1.7,3.4,1.28,6.5,1.08,0,0,Over 3.5,3.4,0.25,4,0.21650635094611,2.0625,2020-12-21 09:49:06
2020-12-19,league-two,Walsall,Port Vale,https://www.playnow.com/sports/sports/event/10265774/soccer/united-kingdom/english-league-2/walsall-fc-v-port-vale,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Under 1.5,3.2,0,1,0,2.23076923076923,2020-12-18 09:01:03
2020-12-19,league-two,Newport,Oldham,https://www.playnow.com/sports/sports/event/10265782/soccer/united-kingdom/english-league-2/newport-county-afc-v-oldham-athletic,1.04,13,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2020-12-18 09:00:45
2020-12-19,league-two,Mansfield,Southend,https://www.playnow.com/sports/sports/event/10265765/soccer/united-kingdom/english-league-2/mansfield-town-v-southend-united,1.04,11,1.28,3.4,1.87,1.83,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,8,0,116.000000000001,2020-12-18 09:00:26
2020-12-19,league-two,Leyton Orient,Crawley,https://www.playnow.com/sports/sports/event/10265763/soccer/united-kingdom/english-league-2/leyton-orient-v-crawley-town,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0.666666666666667,3,0.272165526975909,3.08333333333333,2020-12-18 09:00:08
2020-12-19,league-two,Harrogate,Salford,https://www.playnow.com/sports/sports/event/10265768/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-salford-city-fc,1.05,10,1.33,3,2,1.75,3.4,1.28,6.5,1.08,0,0,"",,,,,,2020-12-18 08:59:50
2020-12-19,league-two,Grimsby,Scunthorpe,https://www.playnow.com/sports/sports/event/10265767/soccer/united-kingdom/english-league-2/grimsby-town-v-scunthorpe-united,1.07,8.5,1.38,2.8,2.15,1.62,3.9,1.22,7,1.06,0,0,Over 3.5,3.9,0,2,0,3.05263157894737,2020-12-18 08:59:31
2020-12-19,league-two,Forest Green,Carlisle,https://www.playnow.com/sports/sports/event/10265766/soccer/united-kingdom/english-league-2/forest-green-rovers-v-carlisle-united,1.08,7.5,1.44,2.65,2.3,1.53,4.25,1.2,8,1.05,0,0,Over 3.5,4.25,0.333333333333333,3,0.272165526975909,2.82795698924731,2020-12-18 08:59:13
2020-12-19,league-two,Colchester,Morecambe,https://www.playnow.com/sports/sports/event/10265764/soccer/united-kingdom/english-league-2/colchester-united-v-morecambe-fc,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,4,0,10.5454545454546,2020-12-18 08:58:54
2020-12-19,league-two,Bradford City,Cambridge Utd,https://www.playnow.com/sports/sports/event/10265769/soccer/united-kingdom/english-league-2/bradford-city-v-cambridge-united,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 0.5,10,1,1,0,1,2020-12-18 08:58:36
2020-12-19,league-two,Bolton,Tranmere,https://www.playnow.com/sports/sports/event/10265771/soccer/united-kingdom/english-league-2/bolton-wanderers-v-tranmere-rovers,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2020-12-18 08:58:17
2020-12-19,league-two,Barrow,Cheltenham,https://www.playnow.com/sports/sports/event/10265770/soccer/united-kingdom/english-league-2/barrow-afc-v-cheltenham-town,1.04,11,1.28,3.25,1.9,1.83,3.2,1.3,5.75,1.1,0,0,"",,,,,,2020-12-18 08:57:59
2020-12-15,league-two,Southend,Grimsby,https://www.playnow.com/sports/sports/event/10265516/soccer/united-kingdom/english-league-2/southend-united-v-grimsby-town,1.08,8,1.4,2.7,2.25,1.57,4,1.2,7.5,1.05,0,0,Over 3.5,4,0,1,0,3.22222222222222,2020-12-15 00:12:07
2020-12-15,league-two,Scunthorpe,Barrow,https://www.playnow.com/sports/sports/event/10265517/soccer/united-kingdom/english-league-2/scunthorpe-united-v-barrow-afc,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2020-12-15 00:10:33
2020-12-15,league-two,Salford,Newport,https://www.playnow.com/sports/sports/event/10265508/soccer/united-kingdom/english-league-2/salford-city-fc-v-newport-county-afc,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-12-15 00:10:14
2020-12-15,league-two,Port Vale,Forest Green,https://www.playnow.com/sports/sports/event/10265513/soccer/united-kingdom/english-league-2/port-vale-v-forest-green-rovers,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0,3,0,2.52173913043478,2020-12-15 00:09:55
2020-12-15,league-two,Oldham,Walsall,https://www.playnow.com/sports/sports/event/10265512/soccer/united-kingdom/english-league-2/oldham-athletic-v-walsall-fc,1.06,9,1.33,3,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Over 3.5,3.6,0,1,0,2.63636363636364,2020-12-14 11:58:47
2020-12-15,league-two,Morecambe,Leyton Orient,https://www.playnow.com/sports/sports/event/10265509/soccer/united-kingdom/english-league-2/morecambe-fc-v-leyton-orient,1.05,11,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0,3,0,2.27450980392157,2020-12-14 11:58:10
2020-12-15,league-two,Exeter,Harrogate,https://www.playnow.com/sports/sports/event/10265514/soccer/united-kingdom/english-league-2/exeter-city-v-harrogate-town-fc,1.04,13,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,2020-12-15 00:11:48
2020-12-15,league-two,Crawley,Bradford City,https://www.playnow.com/sports/sports/event/10265510/soccer/united-kingdom/english-league-2/crawley-town-v-bradford-city,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.12,0,0,Over 4.5,5.5,0,2,0,19.3333333333333,2020-12-15 00:11:29
2020-12-15,league-two,Cheltenham,Bolton,https://www.playnow.com/sports/sports/event/10265507/soccer/united-kingdom/english-league-2/cheltenham-town-v-bolton-wanderers,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2020-12-15 00:11:10
2020-12-15,league-two,Carlisle,Mansfield,https://www.playnow.com/sports/sports/event/10265518/soccer/united-kingdom/english-league-2/carlisle-united-v-mansfield-town,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0.166666666666667,12,0.107582870727984,2.18055555555556,2020-12-14 11:58:28
2020-12-15,league-two,Cambridge Utd,Colchester,https://www.playnow.com/sports/sports/event/10265511/soccer/united-kingdom/english-league-2/cambridge-united-v-colchester-united,1.04,13,1.25,3.6,1.8,1.95,2.9,1.36,5.25,1.13,0,0,Over 4.5,5.25,0,4,0,10.5454545454546,2020-12-15 00:10:52
2020-12-12,league-two,Walsall,Bolton,https://www.playnow.com/sports/sports/event/10260647/soccer/united-kingdom/english-league-2/walsall-fc-v-bolton-wanderers,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2020-12-11 01:19:50
2020-12-12,league-two,Southend,Scunthorpe,https://www.playnow.com/sports/sports/event/10260648/soccer/united-kingdom/english-league-2/southend-united-v-scunthorpe-united,1.07,8.5,1.4,2.75,2.2,1.6,4,1.2,7.5,1.06,0,0,Over 3.5,4,0.142857142857143,7,0.132260014253222,2.90476190476191,2020-12-11 01:19:32
2020-12-12,league-two,Salford,Cheltenham,https://www.playnow.com/sports/sports/event/10260649/soccer/united-kingdom/english-league-2/salford-city-fc-v-cheltenham-town,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2020-12-11 01:19:14
2020-12-12,league-two,Port Vale,Colchester,https://www.playnow.com/sports/sports/event/10260643/soccer/united-kingdom/english-league-2/port-vale-v-colchester-united,1.04,12,1.25,3.5,1.8,1.9,3,1.33,5.25,1.12,0,0,Over 4.5,5.25,0,3,0,10.5454545454546,2020-12-11 01:18:47
2020-12-12,league-two,Oldham,Bradford City,https://www.playnow.com/sports/sports/event/10260641/soccer/united-kingdom/english-league-2/oldham-athletic-v-bradford-city,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0,1,0,2.27450980392157,2020-12-11 01:18:07
2020-12-12,league-two,Morecambe,Harrogate,https://www.playnow.com/sports/sports/event/10260642/soccer/united-kingdom/english-league-2/morecambe-fc-v-harrogate-town-fc,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2020-12-11 01:17:47
2020-12-12,league-two,Leyton Orient,Newport,https://www.playnow.com/sports/sports/event/10260645/soccer/united-kingdom/english-league-2/leyton-orient-v-newport-county-afc,1.06,10,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0,3,0,2.63636363636364,2020-12-11 01:17:29
