Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-02-17,3-liga,Saarbrucken,Zwickau,https://www.playnow.com/sports/sports/event/10309038/soccer/europe/german-3-liga/1-fc-saarbrucken-v-fsv-zwickau,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2021-02-16 00:59:02
2021-02-15,3-liga,Turkgucu Munchen,Magdeburg,https://www.playnow.com/sports/sports/event/10304184/soccer/europe/german-3-liga/turkgucu-munchen-v-1-fc-magdeburg,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2021-02-14 12:03:10
2021-02-14,3-liga,Unterhaching,Saarbrucken,https://www.playnow.com/sports/sports/event/10304136/soccer/europe/german-3-liga/spvgg-unterhaching-v-1-fc-saarbrucken,1.04,13,1.22,3.75,1.75,2,2.75,1.4,5,1.14,0,0,Over 4.5,5,0.25,4,0.21650635094611,5.6875,2021-02-13 11:29:41
2021-02-14,3-liga,SG Dynamo Dresden,Lubeck,https://www.playnow.com/sports/sports/event/10304137/soccer/europe/german-3-liga/sg-dynamo-dresden-v-vfb-lubeck,1.05,11,1.28,3.4,1.9,1.83,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-02-13 11:30:00
2021-02-13,3-liga,Kaiserslautern,Bayern II,https://www.playnow.com/sports/sports/event/10304092/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-fc-bayern-munich-ii,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-02-12 09:53:13
2021-02-10,3-liga,SG Dynamo Dresden,Wehen,https://www.playnow.com/sports/sports/event/10301637/soccer/europe/german-3-liga/sg-dynamo-dresden-v-sv-wehen-wiesbaden,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.1,0,0,Under 1.5,3.25,0.25,4,0.21650635094611,1.95588235294118,2021-02-09 05:54:49
2021-02-10,3-liga,Bayern II,Zwickau,https://www.playnow.com/sports/sports/event/10301636/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-fsv-zwickau,1.03,15,1.18,4.25,1.62,2.15,2.5,1.47,4.5,1.18,0,0,"",,,,,,2021-02-09 05:54:31
2021-02-09,3-liga,Lubeck,Hansa Rostock,https://www.playnow.com/sports/sports/event/10301343/soccer/europe/german-3-liga/vfb-lubeck-v-fc-hansa-rostock,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,"",,,,,,2021-02-08 05:21:59
2021-02-08,3-liga,Saarbrucken,Duisburg,https://www.playnow.com/sports/sports/event/10298166/soccer/europe/german-3-liga/1-fc-saarbrucken-v-msv-duisburg,1.03,14,1.22,3.9,1.7,2.05,2.65,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,1,0,5.52380952380953,2021-02-07 11:33:37
2021-02-07,3-liga,Wehen,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10298158/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-turkgucu-munchen,1.05,11,1.28,3.4,1.9,1.83,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-02-06 11:08:44
