"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","opt.proportion"
"2017-12-16","Stoke","WestHam","Watford","Huddersfield","H","A",2.45,5.14,12.593,0,0
"2017-12-16","Stoke","WestHam","Watford","Huddersfield","D","A",3.15,5.14,16.191,0,0.003
"2017-12-16","Stoke","WestHam","Watford","Huddersfield","A","A",3.09,5.14,15.8826,0,0.002
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","H","H",6.85,5.92,40.552,0,0.014
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","D","H",4.92,5.92,29.1264,0,0.012
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","A","H",1.44,5.92,8.5248,0,0
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","H","D",6.85,3.73,25.5505,0,0.007
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","D","D",4.92,3.73,18.3516,0,0.004
"2017-12-17","Bournemouth","Liverpool","WestBrom","ManchesterUnited","H","A",6.85,1.65,11.3025,0,0
"2017-12-23","Brighton","Watford","Burnley","Tottenham","H","H",2.66,6.51,17.3166,0,0.003
"2017-12-23","Brighton","Watford","Burnley","Tottenham","D","H",3.14,6.51,20.4414,0,0.006
"2017-12-23","Brighton","Watford","Burnley","Tottenham","A","H",2.86,6.51,18.6186,0,0.004
"2017-12-23","Brighton","Watford","Burnley","Tottenham","H","D",2.66,4.15,11.039,0,0
"2017-12-23","Brighton","Watford","Burnley","Tottenham","D","D",3.14,4.15,13.031,0,0
"2017-12-23","Brighton","Watford","Burnley","Tottenham","A","D",2.86,4.15,11.869,0,0
"2017-12-23","Brighton","Watford","Everton","Chelsea","H","H",2.66,6.46,17.1836,0,0.003
"2017-12-23","Brighton","Watford","Everton","Chelsea","D","H",3.14,6.46,20.2844,0,0.006
"2017-12-23","Brighton","Watford","Everton","Chelsea","A","H",2.86,6.46,18.4756,0,0.004
"2017-12-23","Brighton","Watford","Everton","Chelsea","H","D",2.66,3.99,10.6134,0,0
"2017-12-23","Brighton","Watford","Everton","Chelsea","D","D",3.14,3.99,12.5286,0,0
"2017-12-23","Brighton","Watford","Everton","Chelsea","A","D",2.86,3.99,11.4114,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","H","H",2.66,4.09,10.8794,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","D","H",3.14,4.09,12.8426,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","A","H",2.86,4.09,11.6974,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","H","D",2.66,3.6,9.576,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","D","D",3.14,3.6,11.304,0,0
"2017-12-23","Brighton","Watford","Leicester","ManchesterUnited","A","D",2.86,3.6,10.296,0,0
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","H","D",2.66,12.03,31.9998,0,0.012
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","D","D",3.14,12.03,37.7742,0,0.014
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","A","D",2.86,12.03,34.4058,0,0.012
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","H","A",2.66,26.22,69.7452,1,0.019
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","D","A",3.14,26.22,82.3308,0,0.019
"2017-12-23","Brighton","Watford","ManchesterCity","Bournemouth","A","A",2.86,26.22,74.9892,0,0.019
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","H","D",2.66,3.79,10.0814,0,0
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","D","D",3.14,3.79,11.9006,0,0
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","A","D",2.86,3.79,10.8394,0,0
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","H","A",2.66,5.95,15.827,1,0.002
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","D","A",3.14,5.95,18.683,0,0.004
"2017-12-23","Brighton","Watford","Southampton","Huddersfield","A","A",2.86,5.95,17.017,0,0.003
"2017-12-23","Brighton","Watford","Stoke","WestBrom","H","D",2.66,3.15,8.379,0,0
"2017-12-23","Brighton","Watford","Stoke","WestBrom","D","D",3.14,3.15,9.891,0,0
"2017-12-23","Brighton","Watford","Stoke","WestBrom","A","D",2.86,3.15,9.009,0,0
"2017-12-23","Brighton","Watford","Stoke","WestBrom","H","A",2.66,3.37,8.9642,1,0
"2017-12-23","Brighton","Watford","Stoke","WestBrom","D","A",3.14,3.37,10.5818,0,0
"2017-12-23","Brighton","Watford","Stoke","WestBrom","A","A",2.86,3.37,9.6382,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","H","H",2.66,3.27,8.6982,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","D","H",3.14,3.27,10.2678,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","A","H",2.86,3.27,9.3522,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","H","D",2.66,3.16,8.4056,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","D","D",3.14,3.16,9.9224,0,0
"2017-12-23","Brighton","Watford","Swansea","CrystalPalace","A","D",2.86,3.16,9.0376,0,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","H","D",2.66,3.35,8.911,0,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","D","D",3.14,3.35,10.519,0,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","A","D",2.86,3.35,9.581,0,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","H","A",2.66,4.27,11.3582,1,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","D","A",3.14,4.27,13.4078,0,0
"2017-12-23","Brighton","Watford","WestHam","Newcastle","A","A",2.86,4.27,12.2122,0,0
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","H","H",6.51,6.46,42.0546,0,0.014
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","D","H",4.15,6.46,26.809,0,0.01
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","A","H",1.54,6.46,9.9484,0,0
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","H","D",6.51,3.99,25.9749,0,0.007
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","D","D",4.15,3.99,16.5585,0,0.003
"2017-12-23","Burnley","Tottenham","Everton","Chelsea","H","A",6.51,1.57,10.2207,1,0
"2017-12-23","Burnley","Tottenham","Leicester","ManchesterUnited","H","H",6.51,4.09,26.6259,0,0.01
"2017-12-23","Burnley","Tottenham","Leicester","ManchesterUnited","D","H",4.15,4.09,16.9735,0,0.003
"2017-12-23","Burnley","Tottenham","Leicester","ManchesterUnited","H","D",6.51,3.6,23.436,0,0.007
"2017-12-23","Burnley","Tottenham","Leicester","ManchesterUnited","D","D",4.15,3.6,14.94,0,0.001
"2017-12-23","Burnley","Tottenham","Leicester","ManchesterUnited","H","A",6.51,1.92,12.4992,1,0
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","H","D",6.51,12.03,78.3153,0,0.019
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","D","D",4.15,12.03,49.9245,0,0.014
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","A","D",1.54,12.03,18.5262,0,0.004
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","H","A",6.51,26.22,170.6922,1,0.019
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","D","A",4.15,26.22,108.813,0,0.019
"2017-12-23","Burnley","Tottenham","ManchesterCity","Bournemouth","A","A",1.54,26.22,40.3788,0,0.014
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","H","H",6.51,1.64,10.6764,0,0
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","H","D",6.51,3.79,24.6729,0,0.007
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","D","D",4.15,3.79,15.7285,0,0.002
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","H","A",6.51,5.95,38.7345,1,0.014
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","D","A",4.15,5.95,24.6925,0,0.007
"2017-12-23","Burnley","Tottenham","Southampton","Huddersfield","A","A",1.54,5.95,9.163,0,0
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","H","H",6.51,2.34,15.2334,0,0.001
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","D","H",4.15,2.34,9.711,0,0
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","H","D",6.51,3.15,20.5065,0,0.006
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","D","D",4.15,3.15,13.0725,0,0
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","H","A",6.51,3.37,21.9387,1,0.007
"2017-12-23","Burnley","Tottenham","Stoke","WestBrom","D","A",4.15,3.37,13.9855,0,0.001
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","H","H",6.51,3.27,21.2877,0,0.006
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","D","H",4.15,3.27,13.5705,0,0
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","H","D",6.51,3.16,20.5716,0,0.006
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","D","D",4.15,3.16,13.114,0,0
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","H","A",6.51,2.38,15.4938,1,0.002
"2017-12-23","Burnley","Tottenham","Swansea","CrystalPalace","D","A",4.15,2.38,9.877,0,0
"2017-12-23","Burnley","Tottenham","WestHam","Newcastle","H","H",6.51,1.97,12.8247,0,0
"2017-12-23","Burnley","Tottenham","WestHam","Newcastle","H","D",6.51,3.35,21.8085,0,0.007
"2017-12-23","Burnley","Tottenham","WestHam","Newcastle","D","D",4.15,3.35,13.9025,0,0.001
"2017-12-23","Burnley","Tottenham","WestHam","Newcastle","H","A",6.51,4.27,27.7977,1,0.01
"2017-12-23","Burnley","Tottenham","WestHam","Newcastle","D","A",4.15,4.27,17.7205,0,0.004
"2017-12-23","Everton","Chelsea","Leicester","ManchesterUnited","H","H",6.46,4.09,26.4214,0,0.01
"2017-12-23","Everton","Chelsea","Leicester","ManchesterUnited","D","H",3.99,4.09,16.3191,0,0.003
"2017-12-23","Everton","Chelsea","Leicester","ManchesterUnited","H","D",6.46,3.6,23.256,0,0.007
"2017-12-23","Everton","Chelsea","Leicester","ManchesterUnited","D","D",3.99,3.6,14.364,0,0.001
"2017-12-23","Everton","Chelsea","Leicester","ManchesterUnited","H","A",6.46,1.92,12.4032,1,0
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","H","D",6.46,12.03,77.7138,0,0.019
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","D","D",3.99,12.03,47.9997,0,0.014
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","A","D",1.57,12.03,18.8871,0,0.004
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","H","A",6.46,26.22,169.3812,1,0.019
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","D","A",3.99,26.22,104.6178,0,0.019
"2017-12-23","Everton","Chelsea","ManchesterCity","Bournemouth","A","A",1.57,26.22,41.1654,0,0.014
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","H","H",6.46,1.64,10.5944,0,0
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","H","D",6.46,3.79,24.4834,0,0.007
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","D","D",3.99,3.79,15.1221,0,0.001
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","H","A",6.46,5.95,38.437,1,0.014
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","D","A",3.99,5.95,23.7405,0,0.007
"2017-12-23","Everton","Chelsea","Southampton","Huddersfield","A","A",1.57,5.95,9.3415,0,0
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","H","H",6.46,2.34,15.1164,0,0.001
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","D","H",3.99,2.34,9.3366,0,0
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","H","D",6.46,3.15,20.349,0,0.006
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","D","D",3.99,3.15,12.5685,0,0
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","H","A",6.46,3.37,21.7702,1,0.007
"2017-12-23","Everton","Chelsea","Stoke","WestBrom","D","A",3.99,3.37,13.4463,0,0
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","H","H",6.46,3.27,21.1242,0,0.006
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","D","H",3.99,3.27,13.0473,0,0
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","H","D",6.46,3.16,20.4136,0,0.006
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","D","D",3.99,3.16,12.6084,0,0
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","H","A",6.46,2.38,15.3748,1,0.002
"2017-12-23","Everton","Chelsea","Swansea","CrystalPalace","D","A",3.99,2.38,9.4962,0,0
"2017-12-23","Everton","Chelsea","WestHam","Newcastle","H","H",6.46,1.97,12.7262,0,0
"2017-12-23","Everton","Chelsea","WestHam","Newcastle","H","D",6.46,3.35,21.641,0,0.007
"2017-12-23","Everton","Chelsea","WestHam","Newcastle","D","D",3.99,3.35,13.3665,0,0
"2017-12-23","Everton","Chelsea","WestHam","Newcastle","H","A",6.46,4.27,27.5842,1,0.01
"2017-12-23","Everton","Chelsea","WestHam","Newcastle","D","A",3.99,4.27,17.0373,0,0.003
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","H","D",4.09,12.03,49.2027,0,0.014
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","D","D",3.6,12.03,43.308,0,0.014
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","A","D",1.92,12.03,23.0976,0,0.007
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","H","A",4.09,26.22,107.2398,1,0.019
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","D","A",3.6,26.22,94.392,0,0.019
"2017-12-23","Leicester","ManchesterUnited","ManchesterCity","Bournemouth","A","A",1.92,26.22,50.3424,0,0.014
"2017-12-23","Leicester","ManchesterUnited","Southampton","Huddersfield","H","D",4.09,3.79,15.5011,0,0.002
"2017-12-23","Leicester","ManchesterUnited","Southampton","Huddersfield","D","D",3.6,3.79,13.644,0,0
"2017-12-23","Leicester","ManchesterUnited","Southampton","Huddersfield","H","A",4.09,5.95,24.3355,1,0.007
"2017-12-23","Leicester","ManchesterUnited","Southampton","Huddersfield","D","A",3.6,5.95,21.42,0,0.006
"2017-12-23","Leicester","ManchesterUnited","Southampton","Huddersfield","A","A",1.92,5.95,11.424,0,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","H","H",4.09,2.34,9.5706,0,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","D","H",3.6,2.34,8.424,0,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","H","D",4.09,3.15,12.8835,0,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","D","D",3.6,3.15,11.34,0,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","H","A",4.09,3.37,13.7833,1,0
"2017-12-23","Leicester","ManchesterUnited","Stoke","WestBrom","D","A",3.6,3.37,12.132,0,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","H","H",4.09,3.27,13.3743,0,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","D","H",3.6,3.27,11.772,0,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","H","D",4.09,3.16,12.9244,0,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","D","D",3.6,3.16,11.376,0,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","H","A",4.09,2.38,9.7342,1,0
"2017-12-23","Leicester","ManchesterUnited","Swansea","CrystalPalace","D","A",3.6,2.38,8.568,0,0
"2017-12-23","Leicester","ManchesterUnited","WestHam","Newcastle","H","D",4.09,3.35,13.7015,0,0
"2017-12-23","Leicester","ManchesterUnited","WestHam","Newcastle","D","D",3.6,3.35,12.06,0,0
"2017-12-23","Leicester","ManchesterUnited","WestHam","Newcastle","H","A",4.09,4.27,17.4643,1,0.003
"2017-12-23","Leicester","ManchesterUnited","WestHam","Newcastle","D","A",3.6,4.27,15.372,0,0.002
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","D","H",12.03,1.64,19.7292,0,0.006
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","A","H",26.22,1.64,43.0008,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","D","D",12.03,3.79,45.5937,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","A","D",26.22,3.79,99.3738,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","D","A",12.03,5.95,71.5785,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Southampton","Huddersfield","A","A",26.22,5.95,156.009,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","D","H",12.03,2.34,28.1502,0,0.01
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","A","H",26.22,2.34,61.3548,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","D","D",12.03,3.15,37.8945,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","A","D",26.22,3.15,82.593,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","D","A",12.03,3.37,40.5411,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Stoke","WestBrom","A","A",26.22,3.37,88.3614,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","D","H",12.03,3.27,39.3381,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","A","H",26.22,3.27,85.7394,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","D","D",12.03,3.16,38.0148,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","A","D",26.22,3.16,82.8552,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","D","A",12.03,2.38,28.6314,0,0.01
"2017-12-23","ManchesterCity","Bournemouth","Swansea","CrystalPalace","A","A",26.22,2.38,62.4036,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","D","H",12.03,1.97,23.6991,0,0.007
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","A","H",26.22,1.97,51.6534,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","D","D",12.03,3.35,40.3005,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","A","D",26.22,3.35,87.837,0,0.019
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","D","A",12.03,4.27,51.3681,0,0.014
"2017-12-23","ManchesterCity","Bournemouth","WestHam","Newcastle","A","A",26.22,4.27,111.9594,0,0.019
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","D","H",3.79,2.34,8.8686,0,0
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","A","H",5.95,2.34,13.923,0,0.001
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","D","D",3.79,3.15,11.9385,0,0
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","A","D",5.95,3.15,18.7425,0,0.004
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","D","A",3.79,3.37,12.7723,0,0
"2017-12-23","Southampton","Huddersfield","Stoke","WestBrom","A","A",5.95,3.37,20.0515,0,0.006
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","D","H",3.79,3.27,12.3933,0,0
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","A","H",5.95,3.27,19.4565,0,0.005
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","D","D",3.79,3.16,11.9764,0,0
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","A","D",5.95,3.16,18.802,0,0.004
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","D","A",3.79,2.38,9.0202,0,0
"2017-12-23","Southampton","Huddersfield","Swansea","CrystalPalace","A","A",5.95,2.38,14.161,0,0.001
"2017-12-23","Southampton","Huddersfield","WestHam","Newcastle","A","H",5.95,1.97,11.7215,0,0
"2017-12-23","Southampton","Huddersfield","WestHam","Newcastle","D","D",3.79,3.35,12.6965,0,0
"2017-12-23","Southampton","Huddersfield","WestHam","Newcastle","A","D",5.95,3.35,19.9325,0,0.006
"2017-12-23","Southampton","Huddersfield","WestHam","Newcastle","D","A",3.79,4.27,16.1833,0,0.003
"2017-12-23","Southampton","Huddersfield","WestHam","Newcastle","A","A",5.95,4.27,25.4065,0,0.007
"2017-12-23","Stoke","WestBrom","Swansea","CrystalPalace","D","H",3.15,3.27,10.3005,0,0
"2017-12-23","Stoke","WestBrom","Swansea","CrystalPalace","A","H",3.37,3.27,11.0199,0,0
"2017-12-23","Stoke","WestBrom","Swansea","CrystalPalace","D","D",3.15,3.16,9.954,0,0
"2017-12-23","Stoke","WestBrom","Swansea","CrystalPalace","A","D",3.37,3.16,10.6492,0,0
"2017-12-23","Stoke","WestBrom","WestHam","Newcastle","D","D",3.15,3.35,10.5525,0,0
"2017-12-23","Stoke","WestBrom","WestHam","Newcastle","A","D",3.37,3.35,11.2895,0,0
"2017-12-23","Stoke","WestBrom","WestHam","Newcastle","H","A",2.34,4.27,9.9918,1,0
"2017-12-23","Stoke","WestBrom","WestHam","Newcastle","D","A",3.15,4.27,13.4505,0,0
"2017-12-23","Stoke","WestBrom","WestHam","Newcastle","A","A",3.37,4.27,14.3899,0,0.001
"2017-12-23","Swansea","CrystalPalace","WestHam","Newcastle","H","D",3.27,3.35,10.9545,0,0
"2017-12-23","Swansea","CrystalPalace","WestHam","Newcastle","D","D",3.16,3.35,10.586,0,0
"2017-12-23","Swansea","CrystalPalace","WestHam","Newcastle","H","A",3.27,4.27,13.9629,1,0.001
"2017-12-23","Swansea","CrystalPalace","WestHam","Newcastle","D","A",3.16,4.27,13.4932,0,0
"2017-12-23","Swansea","CrystalPalace","WestHam","Newcastle","A","A",2.38,4.27,10.1626,0,0
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","H","D",2.53,7.51,19.0003,0,0.004
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","D","D",3.18,7.51,23.8818,0,0.007
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","A","D",2.99,7.51,22.4549,0,0.007
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","H","A",2.53,19.72,49.8916,0,0.014
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","D","A",3.18,19.72,62.7096,0,0.019
"2017-12-26","Bournemouth","WestHam","Chelsea","Brighton","A","A",2.99,19.72,58.9628,0,0.019
"2017-12-26","Bournemouth","WestHam","Huddersfield","Stoke","D","D",3.18,3.13,9.9534,0,0
"2017-12-26","Bournemouth","WestHam","Huddersfield","Stoke","A","D",2.99,3.13,9.3587,0,0
"2017-12-26","Bournemouth","WestHam","Huddersfield","Stoke","H","A",2.53,3.35,8.4755,0,0
"2017-12-26","Bournemouth","WestHam","Huddersfield","Stoke","D","A",3.18,3.35,10.653,0,0
"2017-12-26","Bournemouth","WestHam","Huddersfield","Stoke","A","A",2.99,3.35,10.0165,0,0
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","H","D",2.53,8.86,22.4158,0,0.007
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","D","D",3.18,8.86,28.1748,0,0.01
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","A","D",2.99,8.86,26.4914,0,0.01
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","H","A",2.53,18.8,47.564,0,0.014
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","D","A",3.18,18.8,59.784,0,0.019
"2017-12-26","Bournemouth","WestHam","Liverpool","Swansea","A","A",2.99,18.8,56.212,0,0.019
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","H","D",2.53,5.92,14.9776,0,0.001
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","D","D",3.18,5.92,18.8256,0,0.004
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","A","D",2.99,5.92,17.7008,0,0.004
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","H","A",2.53,13.13,33.2189,0,0.012
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","D","A",3.18,13.13,41.7534,0,0.014
"2017-12-26","Bournemouth","WestHam","ManchesterUnited","Burnley","A","A",2.99,13.13,39.2587,0,0.014
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","H","D",2.53,5.27,13.3331,0,0
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","D","D",3.18,5.27,16.7586,0,0.003
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","A","D",2.99,5.27,15.7573,0,0.002
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","H","A",2.53,9.43,23.8579,0,0.007
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","D","A",3.18,9.43,29.9874,0,0.012
"2017-12-26","Bournemouth","WestHam","Tottenham","Southampton","A","A",2.99,9.43,28.1957,0,0.01
"2017-12-26","Bournemouth","WestHam","Watford","Leicester","D","H",3.18,2.62,8.3316,1,0
"2017-12-26","Bournemouth","WestHam","Watford","Leicester","H","D",2.53,3.38,8.5514,0,0
"2017-12-26","Bournemouth","WestHam","Watford","Leicester","D","D",3.18,3.38,10.7484,0,0
"2017-12-26","Bournemouth","WestHam","Watford","Leicester","A","D",2.99,3.38,10.1062,0,0
"2017-12-26","Bournemouth","WestHam","Watford","Leicester","D","A",3.18,2.72,8.6496,0,0
"2017-12-26","Bournemouth","WestHam","WestBrom","Everton","D","D",3.18,3.07,9.7626,0,0
"2017-12-26","Bournemouth","WestHam","WestBrom","Everton","A","D",2.99,3.07,9.1793,0,0
"2017-12-26","Bournemouth","WestHam","WestBrom","Everton","H","A",2.53,3.6,9.108,0,0
"2017-12-26","Bournemouth","WestHam","WestBrom","Everton","D","A",3.18,3.6,11.448,0,0
"2017-12-26","Bournemouth","WestHam","WestBrom","Everton","A","A",2.99,3.6,10.764,0,0
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","D","H",7.51,2.34,17.5734,1,0.003
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","A","H",19.72,2.34,46.1448,0,0.014
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","D","D",7.51,3.13,23.5063,0,0.007
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","A","D",19.72,3.13,61.7236,0,0.019
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","D","A",7.51,3.35,25.1585,0,0.007
"2017-12-26","Chelsea","Brighton","Huddersfield","Stoke","A","A",19.72,3.35,66.062,0,0.019
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","D","H",7.51,1.14,8.5614,1,0
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","A","H",19.72,1.14,22.4808,0,0.007
