"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","bet.money"
"2002-01-13","Arsenal","Liverpool","Southampton","Manchester United","A","H",3.43,5.2,17.836,0,0
"2002-01-13","Arsenal","Liverpool","Southampton","Manchester United","D","D",3.18,3.58,11.3844,0,0
"2002-01-13","Arsenal","Liverpool","Southampton","Manchester United","A","D",3.43,3.58,12.2794,0,0
"2002-01-19","Derby","Ipswich","Leicester","Newcastle","H","H",2.27,3.9,8.853,0,0
"2002-01-19","Derby","Ipswich","Leicester","Newcastle","D","H",3.1,3.9,12.09,0,0
"2002-01-19","Derby","Ipswich","Leicester","Newcastle","A","H",3.13,3.9,12.207,0,0
"2002-01-19","Derby","Ipswich","Leicester","Newcastle","D","D",3.1,3.24,10.044,0,0
"2002-01-19","Derby","Ipswich","Leicester","Newcastle","A","D",3.13,3.24,10.1412,1,0
"2002-01-19","Derby","Ipswich","Liverpool","Southampton","H","D",2.27,4.35,9.8745,0,0
"2002-01-19","Derby","Ipswich","Liverpool","Southampton","D","D",3.1,4.35,13.485,0,0
"2002-01-19","Derby","Ipswich","Liverpool","Southampton","A","D",3.13,4.35,13.6155,1,0
"2002-01-19","Derby","Ipswich","Liverpool","Southampton","H","A",2.27,7.74,17.5698,0,0
"2002-01-19","Derby","Ipswich","Manchester United","Blackburn","H","D",2.27,4.8,10.896,0,0
"2002-01-19","Derby","Ipswich","Manchester United","Blackburn","D","D",3.1,4.8,14.88,0,0
"2002-01-19","Derby","Ipswich","Manchester United","Blackburn","A","D",3.13,4.8,15.024,1,0
"2002-01-19","Derby","Ipswich","Manchester United","Blackburn","H","A",2.27,8.78,19.9306,0,0
"2002-01-19","Derby","Ipswich","Middlesbrough","Bolton","D","D",3.1,3.19,9.889,0,0
"2002-01-19","Derby","Ipswich","Middlesbrough","Bolton","A","D",3.13,3.19,9.9847,1,0
"2002-01-19","Derby","Ipswich","Middlesbrough","Bolton","D","A",3.1,3.46,10.726,0,0
"2002-01-19","Derby","Ipswich","Middlesbrough","Bolton","A","A",3.13,3.46,10.8298,0,0
"2002-01-19","Derby","Ipswich","Sunderland","Fulham","D","D",3.1,3.15,9.765,0,0
"2002-01-19","Derby","Ipswich","Sunderland","Fulham","A","D",3.13,3.15,9.8595,1,0
"2002-01-19","Derby","Ipswich","Sunderland","Fulham","D","A",3.1,3.2,9.92,0,0
"2002-01-19","Derby","Ipswich","Sunderland","Fulham","A","A",3.13,3.2,10.016,0,0
"2002-01-19","Derby","Ipswich","Tottenham","Everton","D","D",3.1,3.48,10.788,0,0
"2002-01-19","Derby","Ipswich","Tottenham","Everton","A","D",3.13,3.48,10.8924,1,0
"2002-01-19","Derby","Ipswich","Tottenham","Everton","H","A",2.27,4.73,10.7371,0,0
"2002-01-19","Derby","Ipswich","Tottenham","Everton","D","A",3.1,4.73,14.663,0,0
"2002-01-19","Derby","Ipswich","Tottenham","Everton","A","A",3.13,4.73,14.8049,0,0
"2002-01-19","Leicester","Newcastle","Liverpool","Southampton","H","D",3.9,4.35,16.965,0,0
"2002-01-19","Leicester","Newcastle","Liverpool","Southampton","D","D",3.24,4.35,14.094,0,0
"2002-01-19","Leicester","Newcastle","Liverpool","Southampton","A","A",1.95,7.74,15.093,0,0
"2002-01-19","Leicester","Newcastle","Manchester United","Blackburn","H","D",3.9,4.8,18.72,0,0
"2002-01-19","Leicester","Newcastle","Manchester United","Blackburn","D","D",3.24,4.8,15.552,0,0
"2002-01-19","Leicester","Newcastle","Manchester United","Blackburn","A","D",1.95,4.8,9.36,1,0
"2002-01-19","Leicester","Newcastle","Manchester United","Blackburn","A","A",1.95,8.78,17.121,0,0
"2002-01-19","Leicester","Newcastle","Middlesbrough","Bolton","H","D",3.9,3.19,12.441,0,0
"2002-01-19","Leicester","Newcastle","Middlesbrough","Bolton","D","D",3.24,3.19,10.3356,0,0
"2002-01-19","Leicester","Newcastle","Middlesbrough","Bolton","H","A",3.9,3.46,13.494,0,0
"2002-01-19","Leicester","Newcastle","Middlesbrough","Bolton","D","A",3.24,3.46,11.2104,0,0
"2002-01-19","Leicester","Newcastle","Sunderland","Fulham","H","H",3.9,2.25,8.775,0,0
"2002-01-19","Leicester","Newcastle","Sunderland","Fulham","H","D",3.9,3.15,12.285,0,0
"2002-01-19","Leicester","Newcastle","Sunderland","Fulham","D","D",3.24,3.15,10.206,0,0
"2002-01-19","Leicester","Newcastle","Sunderland","Fulham","H","A",3.9,3.2,12.48,0,0
"2002-01-19","Leicester","Newcastle","Sunderland","Fulham","D","A",3.24,3.2,10.368,0,0
"2002-01-19","Leicester","Newcastle","Tottenham","Everton","H","D",3.9,3.48,13.572,0,0
"2002-01-19","Leicester","Newcastle","Tottenham","Everton","D","D",3.24,3.48,11.2752,0,0
"2002-01-19","Leicester","Newcastle","Tottenham","Everton","H","A",3.9,4.73,18.447,0,0
"2002-01-19","Leicester","Newcastle","Tottenham","Everton","D","A",3.24,4.73,15.3252,0,0
"2002-01-19","Leicester","Newcastle","Tottenham","Everton","A","A",1.95,4.73,9.2235,0,0
"2002-01-19","Liverpool","Southampton","Manchester United","Blackburn","A","H",7.74,1.31,10.1394,0,0
"2002-01-19","Liverpool","Southampton","Manchester United","Blackburn","D","D",4.35,4.8,20.88,0,0
"2002-01-19","Liverpool","Southampton","Manchester United","Blackburn","H","A",1.39,8.78,12.2042,0,0
"2002-01-19","Liverpool","Southampton","Middlesbrough","Bolton","D","H",4.35,2.12,9.222,0,0
"2002-01-19","Liverpool","Southampton","Middlesbrough","Bolton","A","H",7.74,2.12,16.4088,0,0
"2002-01-19","Liverpool","Southampton","Middlesbrough","Bolton","D","D",4.35,3.19,13.8765,0,0
"2002-01-19","Liverpool","Southampton","Middlesbrough","Bolton","D","A",4.35,3.46,15.051,0,0
"2002-01-19","Liverpool","Southampton","Sunderland","Fulham","D","H",4.35,2.25,9.7875,0,0
"2002-01-19","Liverpool","Southampton","Sunderland","Fulham","A","H",7.74,2.25,17.415,0,0
"2002-01-19","Liverpool","Southampton","Sunderland","Fulham","D","D",4.35,3.15,13.7025,0,0
"2002-01-19","Liverpool","Southampton","Sunderland","Fulham","D","A",4.35,3.2,13.92,0,0
"2002-01-19","Liverpool","Southampton","Tottenham","Everton","A","H",7.74,1.75,13.545,0,0
"2002-01-19","Liverpool","Southampton","Tottenham","Everton","D","D",4.35,3.48,15.138,0,0
"2002-01-19","Liverpool","Southampton","Tottenham","Everton","D","A",4.35,4.73,20.5755,0,0
"2002-01-19","Manchester United","Blackburn","Middlesbrough","Bolton","D","H",4.8,2.12,10.176,0,0
"2002-01-19","Manchester United","Blackburn","Middlesbrough","Bolton","A","H",8.78,2.12,18.6136,0,0
"2002-01-19","Manchester United","Blackburn","Middlesbrough","Bolton","D","D",4.8,3.19,15.312,0,0
"2002-01-19","Manchester United","Blackburn","Middlesbrough","Bolton","D","A",4.8,3.46,16.608,0,0
"2002-01-19","Manchester United","Blackburn","Sunderland","Fulham","D","H",4.8,2.25,10.8,0,0
"2002-01-19","Manchester United","Blackburn","Sunderland","Fulham","A","H",8.78,2.25,19.755,0,0
"2002-01-19","Manchester United","Blackburn","Sunderland","Fulham","D","D",4.8,3.15,15.12,0,0
"2002-01-19","Manchester United","Blackburn","Sunderland","Fulham","D","A",4.8,3.2,15.36,0,0
"2002-01-19","Manchester United","Blackburn","Tottenham","Everton","A","H",8.78,1.75,15.365,0,0
"2002-01-19","Manchester United","Blackburn","Tottenham","Everton","D","D",4.8,3.48,16.704,0,0
"2002-01-19","Manchester United","Blackburn","Tottenham","Everton","D","A",4.8,4.73,22.704,0,0
"2002-01-19","Middlesbrough","Bolton","Sunderland","Fulham","D","D",3.19,3.15,10.0485,0,0
"2002-01-19","Middlesbrough","Bolton","Sunderland","Fulham","A","D",3.46,3.15,10.899,1,0
"2002-01-19","Middlesbrough","Bolton","Sunderland","Fulham","D","A",3.19,3.2,10.208,0,0
"2002-01-19","Middlesbrough","Bolton","Sunderland","Fulham","A","A",3.46,3.2,11.072,0,0
"2002-01-19","Middlesbrough","Bolton","Tottenham","Everton","D","D",3.19,3.48,11.1012,0,0
"2002-01-19","Middlesbrough","Bolton","Tottenham","Everton","A","D",3.46,3.48,12.0408,1,0
"2002-01-19","Middlesbrough","Bolton","Tottenham","Everton","H","A",2.12,4.73,10.0276,0,0
"2002-01-19","Middlesbrough","Bolton","Tottenham","Everton","D","A",3.19,4.73,15.0887,0,0
"2002-01-19","Middlesbrough","Bolton","Tottenham","Everton","A","A",3.46,4.73,16.3658,0,0
"2002-01-19","Sunderland","Fulham","Tottenham","Everton","D","D",3.15,3.48,10.962,0,0
"2002-01-19","Sunderland","Fulham","Tottenham","Everton","A","D",3.2,3.48,11.136,1,0
"2002-01-19","Sunderland","Fulham","Tottenham","Everton","H","A",2.25,4.73,10.6425,0,0
"2002-01-19","Sunderland","Fulham","Tottenham","Everton","D","A",3.15,4.73,14.8995,0,0
"2002-01-19","Sunderland","Fulham","Tottenham","Everton","A","A",3.2,4.73,15.136,0,0
"2002-01-20","Chelsea","West Ham","Leeds","Arsenal","A","H",5.3,2.36,12.508,0,0
"2002-01-20","Chelsea","West Ham","Leeds","Arsenal","D","D",3.55,3.08,10.934,0,0
"2002-01-20","Chelsea","West Ham","Leeds","Arsenal","A","D",5.3,3.08,16.324,0,0
"2002-01-20","Chelsea","West Ham","Leeds","Arsenal","D","A",3.55,3.01,10.6855,0,0
"2002-01-20","Chelsea","West Ham","Leeds","Arsenal","A","A",5.3,3.01,15.953,0,0
"2002-01-29","Bolton","Manchester United","Charlton","Derby","H","H",5.81,1.75,10.1675,0,0
"2002-01-29","Bolton","Manchester United","Charlton","Derby","H","D",5.81,3.45,20.0445,0,0
"2002-01-29","Bolton","Manchester United","Charlton","Derby","D","D",3.65,3.45,12.5925,0,0
"2002-01-29","Bolton","Manchester United","Charlton","Derby","D","A",3.65,4.72,17.228,0,0
"2002-01-29","Bolton","Manchester United","Sunderland","Middlesbrough","H","H",5.81,1.92,11.1552,0,0
"2002-01-29","Bolton","Manchester United","Sunderland","Middlesbrough","H","D",5.81,3.26,18.9406,0,0
"2002-01-29","Bolton","Manchester United","Sunderland","Middlesbrough","D","D",3.65,3.26,11.899,0,0
"2002-01-29","Bolton","Manchester United","Sunderland","Middlesbrough","D","A",3.65,4.04,14.746,0,0
"2002-01-29","Charlton","Derby","Sunderland","Middlesbrough","A","H",4.72,1.92,9.0624,1,0
"2002-01-29","Charlton","Derby","Sunderland","Middlesbrough","D","D",3.45,3.26,11.247,0,0
"2002-01-29","Charlton","Derby","Sunderland","Middlesbrough","A","D",4.72,3.26,15.3872,0,0
"2002-01-29","Charlton","Derby","Sunderland","Middlesbrough","D","A",3.45,4.04,13.938,0,0
"2002-01-29","Charlton","Derby","Sunderland","Middlesbrough","A","A",4.72,4.04,19.0688,0,0
"2002-01-30","Aston Villa","Everton","Blackburn","Arsenal","D","H",3.39,4.04,13.6956,0,0
"2002-01-30","Aston Villa","Everton","Blackburn","Arsenal","A","H",4.45,4.04,17.978,0,0
"2002-01-30","Aston Villa","Everton","Blackburn","Arsenal","D","D",3.39,3.31,11.2209,0,0
"2002-01-30","Aston Villa","Everton","Blackburn","Arsenal","A","D",4.45,3.31,14.7295,0,0
"2002-01-30","Aston Villa","Everton","Chelsea","Leeds","A","H",4.45,2.3,10.235,0,0
"2002-01-30","Aston Villa","Everton","Chelsea","Leeds","D","D",3.39,3.09,10.4751,0,0
"2002-01-30","Aston Villa","Everton","Chelsea","Leeds","A","D",4.45,3.09,13.7505,0,0
"2002-01-30","Aston Villa","Everton","Chelsea","Leeds","D","A",3.39,3.11,10.5429,1,0
"2002-01-30","Aston Villa","Everton","Chelsea","Leeds","A","A",4.45,3.11,13.8395,0,0
"2002-01-30","Aston Villa","Everton","Ipswich","Fulham","A","H",4.45,2.39,10.6355,0,0
"2002-01-30","Aston Villa","Everton","Ipswich","Fulham","D","D",3.39,3.1,10.509,0,0
"2002-01-30","Aston Villa","Everton","Ipswich","Fulham","A","D",4.45,3.1,13.795,0,0
"2002-01-30","Aston Villa","Everton","Ipswich","Fulham","D","A",3.39,2.89,9.7971,1,0
"2002-01-30","Aston Villa","Everton","Ipswich","Fulham","A","A",4.45,2.89,12.8605,0,0
"2002-01-30","Aston Villa","Everton","Liverpool","Leicester","H","D",1.82,5.08,9.2456,0,0
"2002-01-30","Aston Villa","Everton","Liverpool","Leicester","D","D",3.39,5.08,17.2212,0,0
"2002-01-30","Aston Villa","Everton","Liverpool","Leicester","A","D",4.45,5.08,22.606,0,0
"2002-01-30","Aston Villa","Everton","Liverpool","Leicester","H","A",1.82,9.49,17.2718,0,0
"2002-01-30","Aston Villa","Everton","Southampton","West Ham","A","H",4.45,2.11,9.3895,0,0
"2002-01-30","Aston Villa","Everton","Southampton","West Ham","D","D",3.39,3.16,10.7124,0,0
"2002-01-30","Aston Villa","Everton","Southampton","West Ham","A","D",4.45,3.16,14.062,0,0
"2002-01-30","Aston Villa","Everton","Southampton","West Ham","D","A",3.39,3.54,12.0006,1,0
"2002-01-30","Aston Villa","Everton","Southampton","West Ham","A","A",4.45,3.54,15.753,0,0
"2002-01-30","Aston Villa","Everton","Tottenham","Newcastle","A","H",4.45,2.34,10.413,0,0
"2002-01-30","Aston Villa","Everton","Tottenham","Newcastle","D","D",3.39,3.11,10.5429,0,0
"2002-01-30","Aston Villa","Everton","Tottenham","Newcastle","A","D",4.45,3.11,13.8395,0,0
"2002-01-30","Aston Villa","Everton","Tottenham","Newcastle","D","A",3.39,3,10.17,1,0
"2002-01-30","Aston Villa","Everton","Tottenham","Newcastle","A","A",4.45,3,13.35,0,0
"2002-01-30","Blackburn","Arsenal","Chelsea","Leeds","H","H",4.04,2.3,9.292,0,0
"2002-01-30","Blackburn","Arsenal","Chelsea","Leeds","H","D",4.04,3.09,12.4836,0,0
"2002-01-30","Blackburn","Arsenal","Chelsea","Leeds","D","D",3.31,3.09,10.2279,0,0
"2002-01-30","Blackburn","Arsenal","Chelsea","Leeds","H","A",4.04,3.11,12.5644,0,0
"2002-01-30","Blackburn","Arsenal","Chelsea","Leeds","D","A",3.31,3.11,10.2941,1,0
"2002-01-30","Blackburn","Arsenal","Ipswich","Fulham","H","H",4.04,2.39,9.6556,0,0
"2002-01-30","Blackburn","Arsenal","Ipswich","Fulham","H","D",4.04,3.1,12.524,0,0
"2002-01-30","Blackburn","Arsenal","Ipswich","Fulham","D","D",3.31,3.1,10.261,0,0
"2002-01-30","Blackburn","Arsenal","Ipswich","Fulham","H","A",4.04,2.89,11.6756,0,0
"2002-01-30","Blackburn","Arsenal","Ipswich","Fulham","D","A",3.31,2.89,9.5659,1,0
"2002-01-30","Blackburn","Arsenal","Liverpool","Leicester","H","D",4.04,5.08,20.5232,0,0
"2002-01-30","Blackburn","Arsenal","Liverpool","Leicester","D","D",3.31,5.08,16.8148,0,0
"2002-01-30","Blackburn","Arsenal","Liverpool","Leicester","A","D",1.91,5.08,9.7028,0,0
"2002-01-30","Blackburn","Arsenal","Liverpool","Leicester","A","A",1.91,9.49,18.1259,0,0
"2002-01-30","Blackburn","Arsenal","Southampton","West Ham","H","D",4.04,3.16,12.7664,0,0
"2002-01-30","Blackburn","Arsenal","Southampton","West Ham","D","D",3.31,3.16,10.4596,0,0
"2002-01-30","Blackburn","Arsenal","Southampton","West Ham","H","A",4.04,3.54,14.3016,0,0
"2002-01-30","Blackburn","Arsenal","Southampton","West Ham","D","A",3.31,3.54,11.7174,1,0
"2002-01-30","Blackburn","Arsenal","Tottenham","Newcastle","H","H",4.04,2.34,9.4536,0,0
"2002-01-30","Blackburn","Arsenal","Tottenham","Newcastle","H","D",4.04,3.11,12.5644,0,0
"2002-01-30","Blackburn","Arsenal","Tottenham","Newcastle","D","D",3.31,3.11,10.2941,0,0
"2002-01-30","Blackburn","Arsenal","Tottenham","Newcastle","H","A",4.04,3,12.12,0,0
"2002-01-30","Blackburn","Arsenal","Tottenham","Newcastle","D","A",3.31,3,9.93,1,0
"2002-01-30","Chelsea","Leeds","Ipswich","Fulham","D","D",3.09,3.1,9.579,0,0
"2002-01-30","Chelsea","Leeds","Ipswich","Fulham","A","D",3.11,3.1,9.641,0,0
"2002-01-30","Chelsea","Leeds","Ipswich","Fulham","D","A",3.09,2.89,8.9301,1,0
"2002-01-30","Chelsea","Leeds","Ipswich","Fulham","A","A",3.11,2.89,8.9879,0,0
"2002-01-30","Chelsea","Leeds","Liverpool","Leicester","H","D",2.3,5.08,11.684,0,0
"2002-01-30","Chelsea","Leeds","Liverpool","Leicester","D","D",3.09,5.08,15.6972,0,0
"2002-01-30","Chelsea","Leeds","Liverpool","Leicester","A","D",3.11,5.08,15.7988,0,0
"2002-01-30","Chelsea","Leeds","Liverpool","Leicester","H","A",2.3,9.49,21.827,0,0
"2002-01-30","Chelsea","Leeds","Southampton","West Ham","D","D",3.09,3.16,9.7644,0,0
"2002-01-30","Chelsea","Leeds","Southampton","West Ham","A","D",3.11,3.16,9.8276,0,0
"2002-01-30","Chelsea","Leeds","Southampton","West Ham","D","A",3.09,3.54,10.9386,1,0
"2002-01-30","Chelsea","Leeds","Southampton","West Ham","A","A",3.11,3.54,11.0094,0,0
"2002-01-30","Chelsea","Leeds","Tottenham","Newcastle","D","D",3.09,3.11,9.6099,0,0
"2002-01-30","Chelsea","Leeds","Tottenham","Newcastle","A","D",3.11,3.11,9.6721,0,0
"2002-01-30","Chelsea","Leeds","Tottenham","Newcastle","D","A",3.09,3,9.27,1,0
"2002-01-30","Chelsea","Leeds","Tottenham","Newcastle","A","A",3.11,3,9.33,0,0
"2002-01-30","Ipswich","Fulham","Liverpool","Leicester","H","D",2.39,5.08,12.1412,0,0
"2002-01-30","Ipswich","Fulham","Liverpool","Leicester","D","D",3.1,5.08,15.748,0,0
"2002-01-30","Ipswich","Fulham","Liverpool","Leicester","A","D",2.89,5.08,14.6812,0,0
"2002-01-30","Ipswich","Fulham","Liverpool","Leicester","H","A",2.39,9.49,22.6811,0,0
"2002-01-30","Ipswich","Fulham","Southampton","West Ham","D","D",3.1,3.16,9.796,0,0
"2002-01-30","Ipswich","Fulham","Southampton","West Ham","A","D",2.89,3.16,9.1324,0,0
"2002-01-30","Ipswich","Fulham","Southampton","West Ham","D","A",3.1,3.54,10.974,1,0
"2002-01-30","Ipswich","Fulham","Southampton","West Ham","A","A",2.89,3.54,10.2306,0,0
"2002-01-30","Ipswich","Fulham","Tottenham","Newcastle","D","D",3.1,3.11,9.641,0,0
"2002-01-30","Ipswich","Fulham","Tottenham","Newcastle","A","D",2.89,3.11,8.9879,0,0
"2002-01-30","Ipswich","Fulham","Tottenham","Newcastle","D","A",3.1,3,9.3,1,0
"2002-01-30","Liverpool","Leicester","Southampton","West Ham","D","H",5.08,2.11,10.7188,0,0
"2002-01-30","Liverpool","Leicester","Southampton","West Ham","A","H",9.49,2.11,20.0239,0,0
"2002-01-30","Liverpool","Leicester","Southampton","West Ham","D","D",5.08,3.16,16.0528,0,0
"2002-01-30","Liverpool","Leicester","Southampton","West Ham","D","A",5.08,3.54,17.9832,1,0
"2002-01-30","Liverpool","Leicester","Tottenham","Newcastle","D","H",5.08,2.34,11.8872,0,0
"2002-01-30","Liverpool","Leicester","Tottenham","Newcastle","A","H",9.49,2.34,22.2066,0,0
"2002-01-30","Liverpool","Leicester","Tottenham","Newcastle","D","D",5.08,3.11,15.7988,0,0
"2002-01-30","Liverpool","Leicester","Tottenham","Newcastle","D","A",5.08,3,15.24,1,0
"2002-01-30","Southampton","West Ham","Tottenham","Newcastle","D","D",3.16,3.11,9.8276,0,0
"2002-01-30","Southampton","West Ham","Tottenham","Newcastle","A","D",3.54,3.11,11.0094,0,0
"2002-01-30","Southampton","West Ham","Tottenham","Newcastle","D","A",3.16,3,9.48,1,0
"2002-01-30","Southampton","West Ham","Tottenham","Newcastle","A","A",3.54,3,10.62,0,0
"2002-02-02","Arsenal","Southampton","Derby","Tottenham","D","H",4.46,2.93,13.0678,1,0
"2002-02-02","Arsenal","Southampton","Derby","Tottenham","A","H",7.7,2.93,22.561,0,0
"2002-02-02","Arsenal","Southampton","Derby","Tottenham","D","D",4.46,3.1,13.826,0,0
"2002-02-02","Arsenal","Southampton","Derby","Tottenham","D","A",4.46,2.4,10.704,0,0
"2002-02-02","Arsenal","Southampton","Derby","Tottenham","A","A",7.7,2.4,18.48,0,0
"2002-02-02","Arsenal","Southampton","Everton","Ipswich","D","H",4.46,2.11,9.4106,1,0
"2002-02-02","Arsenal","Southampton","Everton","Ipswich","A","H",7.7,2.11,16.247,0,0
"2002-02-02","Arsenal","Southampton","Everton","Ipswich","D","D",4.46,3.2,14.272,0,0
"2002-02-02","Arsenal","Southampton","Everton","Ipswich","D","A",4.46,3.46,15.4316,0,0
"2002-02-02","Arsenal","Southampton","Fulham","Aston Villa","D","H",4.46,2.25,10.035,1,0
"2002-02-02","Arsenal","Southampton","Fulham","Aston Villa","A","H",7.7,2.25,17.325,0,0
"2002-02-02","Arsenal","Southampton","Fulham","Aston Villa","D","D",4.46,3.18,14.1828,0,0
"2002-02-02","Arsenal","Southampton","Fulham","Aston Villa","D","A",4.46,3.16,14.0936,0,0
"2002-02-02","Arsenal","Southampton","Leicester","Chelsea","D","H",4.46,4.13,18.4198,1,0
"2002-02-02","Arsenal","Southampton","Leicester","Chelsea","D","D",4.46,3.39,15.1194,0,0
"2002-02-02","Arsenal","Southampton","Leicester","Chelsea","A","A",7.7,1.86,14.322,0,0
"2002-02-02","Arsenal","Southampton","Manchester United","Sunderland","A","H",7.7,1.31,10.087,0,0
"2002-02-02","Arsenal","Southampton","Manchester United","Sunderland","D","D",4.46,4.85,21.631,0,0
"2002-02-02","Arsenal","Southampton","Manchester United","Sunderland","H","A",1.38,8.83,12.1854,0,0
"2002-02-02","Arsenal","Southampton","Newcastle","Bolton","A","H",7.7,1.45,11.165,0,0
"2002-02-02","Arsenal","Southampton","Newcastle","Bolton","D","D",4.46,4.13,18.4198,0,0
"2002-02-02","Arsenal","Southampton","Newcastle","Bolton","H","A",1.38,6.9,9.522,0,0
"2002-02-02","Arsenal","Southampton","West Ham","Blackburn","D","H",4.46,2.02,9.0092,1,0
"2002-02-02","Arsenal","Southampton","West Ham","Blackburn","A","H",7.7,2.02,15.554,0,0
"2002-02-02","Arsenal","Southampton","West Ham","Blackburn","D","D",4.46,3.21,14.3166,0,0
"2002-02-02","Arsenal","Southampton","West Ham","Blackburn","D","A",4.46,3.68,16.4128,0,0
"2002-02-02","Derby","Tottenham","Everton","Ipswich","H","D",2.93,3.2,9.376,0,0
"2002-02-02","Derby","Tottenham","Everton","Ipswich","D","D",3.1,3.2,9.92,0,0
"2002-02-02","Derby","Tottenham","Everton","Ipswich","H","A",2.93,3.46,10.1378,0,0
"2002-02-02","Derby","Tottenham","Everton","Ipswich","D","A",3.1,3.46,10.726,0,0
"2002-02-02","Derby","Tottenham","Fulham","Aston Villa","H","D",2.93,3.18,9.3174,0,0
"2002-02-02","Derby","Tottenham","Fulham","Aston Villa","D","D",3.1,3.18,9.858,0,0
"2002-02-02","Derby","Tottenham","Fulham","Aston Villa","H","A",2.93,3.16,9.2588,0,0
"2002-02-02","Derby","Tottenham","Fulham","Aston Villa","D","A",3.1,3.16,9.796,0,0
"2002-02-02","Derby","Tottenham","Leicester","Chelsea","H","H",2.93,4.13,12.1009,0,0
"2002-02-02","Derby","Tottenham","Leicester","Chelsea","D","H",3.1,4.13,12.803,1,0
"2002-02-02","Derby","Tottenham","Leicester","Chelsea","A","H",2.4,4.13,9.912,0,0
"2002-02-02","Derby","Tottenham","Leicester","Chelsea","H","D",2.93,3.39,9.9327,0,0
"2002-02-02","Derby","Tottenham","Leicester","Chelsea","D","D",3.1,3.39,10.509,0,0
"2002-02-02","Derby","Tottenham","Manchester United","Sunderland","H","D",2.93,4.85,14.2105,0,0
"2002-02-02","Derby","Tottenham","Manchester United","Sunderland","D","D",3.1,4.85,15.035,0,0
"2002-02-02","Derby","Tottenham","Manchester United","Sunderland","A","D",2.4,4.85,11.64,0,0
"2002-02-02","Derby","Tottenham","Manchester United","Sunderland","A","A",2.4,8.83,21.192,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","H","D",2.93,4.13,12.1009,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","D","D",3.1,4.13,12.803,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","A","D",2.4,4.13,9.912,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","H","A",2.93,6.9,20.217,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","D","A",3.1,6.9,21.39,0,0
"2002-02-02","Derby","Tottenham","Newcastle","Bolton","A","A",2.4,6.9,16.56,0,0
"2002-02-02","Derby","Tottenham","West Ham","Blackburn","H","D",2.93,3.21,9.4053,0,0
"2002-02-02","Derby","Tottenham","West Ham","Blackburn","D","D",3.1,3.21,9.951,0,0
"2002-02-02","Derby","Tottenham","West Ham","Blackburn","H","A",2.93,3.68,10.7824,0,0
"2002-02-02","Derby","Tottenham","West Ham","Blackburn","D","A",3.1,3.68,11.408,0,0
"2002-02-02","Derby","Tottenham","West Ham","Blackburn","A","A",2.4,3.68,8.832,0,0
"2002-02-02","Everton","Ipswich","Fulham","Aston Villa","D","D",3.2,3.18,10.176,0,0
"2002-02-02","Everton","Ipswich","Fulham","Aston Villa","A","D",3.46,3.18,11.0028,0,0
"2002-02-02","Everton","Ipswich","Fulham","Aston Villa","D","A",3.2,3.16,10.112,0,0
"2002-02-02","Everton","Ipswich","Fulham","Aston Villa","A","A",3.46,3.16,10.9336,0,0
"2002-02-02","Everton","Ipswich","Leicester","Chelsea","H","H",2.11,4.13,8.7143,0,0
"2002-02-02","Everton","Ipswich","Leicester","Chelsea","D","H",3.2,4.13,13.216,1,0
"2002-02-02","Everton","Ipswich","Leicester","Chelsea","A","H",3.46,4.13,14.2898,0,0
"2002-02-02","Everton","Ipswich","Leicester","Chelsea","D","D",3.2,3.39,10.848,0,0
"2002-02-02","Everton","Ipswich","Leicester","Chelsea","A","D",3.46,3.39,11.7294,0,0
"2002-02-02","Everton","Ipswich","Manchester United","Sunderland","H","D",2.11,4.85,10.2335,0,0
"2002-02-02","Everton","Ipswich","Manchester United","Sunderland","D","D",3.2,4.85,15.52,0,0
"2002-02-02","Everton","Ipswich","Manchester United","Sunderland","A","D",3.46,4.85,16.781,0,0
"2002-02-02","Everton","Ipswich","Manchester United","Sunderland","H","A",2.11,8.83,18.6313,0,0
"2002-02-02","Everton","Ipswich","Newcastle","Bolton","H","D",2.11,4.13,8.7143,0,0
"2002-02-02","Everton","Ipswich","Newcastle","Bolton","D","D",3.2,4.13,13.216,0,0
"2002-02-02","Everton","Ipswich","Newcastle","Bolton","A","D",3.46,4.13,14.2898,0,0
"2002-02-02","Everton","Ipswich","Newcastle","Bolton","H","A",2.11,6.9,14.559,0,0
"2002-02-02","Everton","Ipswich","Newcastle","Bolton","D","A",3.2,6.9,22.08,0,0
"2002-02-02","Everton","Ipswich","West Ham","Blackburn","D","D",3.2,3.21,10.272,0,0
"2002-02-02","Everton","Ipswich","West Ham","Blackburn","A","D",3.46,3.21,11.1066,0,0
"2002-02-02","Everton","Ipswich","West Ham","Blackburn","D","A",3.2,3.68,11.776,0,0
"2002-02-02","Everton","Ipswich","West Ham","Blackburn","A","A",3.46,3.68,12.7328,0,0
"2002-02-02","Fulham","Aston Villa","Leicester","Chelsea","H","H",2.25,4.13,9.2925,0,0
"2002-02-02","Fulham","Aston Villa","Leicester","Chelsea","D","H",3.18,4.13,13.1334,1,0
