Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-09-19,league-one,Wigan,Gillingham,https://www.playnow.com/sports/sports/event/10199363/wigan-athletic-v-gillingham-fc,1.05,9,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 4.5,6,0.5,4,0.25,0.4,""
2020-09-19,league-one,Shrewsbury,Northampton,https://www.playnow.com/sports/sports/event/10198971/shrewsbury-town-v-northampton-town,1.06,8.5,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Over 4.5,6.5,0.5,2,0.353553390593274,0.409090909090909,""
2020-09-19,league-one,Peterborough,Fleetwood,https://www.playnow.com/sports/sports/event/10198970/peterborough-united-v-fleetwood-town,1.06,8.5,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Over 2.5,2,0.6,5,0.219089023002066,0.2,""
2020-09-19,league-one,Oxford Utd,Sunderland,https://www.playnow.com/sports/sports/event/10198967/oxford-united-v-sunderland-afc,1.05,9,1.3,3,2,1.75,3.4,1.28,6.5,1.09,0,0,Under 2.5,1.75,1,2,0,1,""
2020-09-19,league-one,MK Dons,Lincoln,https://www.playnow.com/sports/sports/event/10198968/milton-keynes-dons-v-lincoln-city,1.06,8,1.36,2.9,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Over 2.5,2.1,1,1,0,1,""
2020-09-19,league-one,Hull,Crewe,https://www.playnow.com/sports/sports/event/10198969/hull-city-v-crewe-alexandra,1.04,10,1.28,3.25,1.87,1.83,3,1.33,5.5,1.11,0,0,"",,,,,,""
2020-09-19,league-one,Charlton,Doncaster,https://www.playnow.com/sports/sports/event/10198963/charlton-athletic-v-doncaster-rovers,1.05,10,1.3,3.2,1.9,1.8,3.25,1.3,6,1.1,0,0,Under 2.5,1.8,1,2,0,1,""
2020-09-19,league-one,Burton,Accrington,https://www.playnow.com/sports/sports/event/10198959/burton-albion-v-accrington-stanley,1.05,10,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0.5,2,0.353553390593274,0.394736842105263,""
2020-09-19,league-one,Bristol Rovers,Ipswich,https://www.playnow.com/sports/sports/event/10198961/bristol-rovers-v-ipswich-town,1.05,9,1.33,3,2,1.75,3.4,1.28,6.5,1.09,0,0,"",,,,,,""
2020-09-19,league-one,Blackpool,Swindon,https://www.playnow.com/sports/sports/event/10198962/blackpool-v-swindon-town,1.05,10,1.28,3.25,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Under 0.5,10,0.333333333333333,6,0.192450089729875,0.259259259259259,""
2020-09-19,league-one,AFC Wimbledon,Plymouth,https://www.playnow.com/sports/sports/event/10198957/afc-wimbledon-v-plymouth-argyle,1.04,11,1.25,3.5,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Under 1.5,3.5,0.5,2,0.353553390593274,0.3,""
