Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
25.08.2001,Southampton,Chelsea,0:02,A,3.5,2.85,2.1
25.08.2001,West Ham,Leeds,0:00,D,3.3,3.25,2.2
22.08.2001,Blackburn,Manchester United,2:02,D,4.5,3.5,1.7
22.08.2001,Fulham,Sunderland,2:00,H,2.04,3.2,3.6
21.08.2001,Arsenal,Leeds,1:02,A,1.86,3.3,4.5
21.08.2001,Bolton,Middlesbrough,1:00,H,2.1,3.3,3
21.08.2001,Ipswich,Derby,3:01,H,1.74,3.4,3.9
20.08.2001,Everton,Tottenham,1:01,D,2.29,3.1,2.8
19.08.2001,Chelsea,Newcastle,1:01,D,1.63,3.1,4.5
19.08.2001,Manchester United,Fulham,3:02,H,1.32,4,6
18.08.2001,Charlton,Everton,1:02,A,2,3.5,3.3
18.08.2001,Derby,Blackburn,2:01,H,2.29,3.1,3.1
18.08.2001,Leeds,Southampton,2:00,H,1.42,4.5,7.5
18.08.2001,Leicester,Bolton,0:05,A,1.84,3.3,4.25
18.08.2001,Liverpool,West Ham,2:01,H,1.32,4,6
18.08.2001,Middlesbrough,Arsenal,0:04,A,3.5,3.25,2.15
18.08.2001,Sunderland,Ipswich,1:00,H,2,3.5,3.3
18.08.2001,Tottenham,Aston Villa,0:00,D,2.2,3.3,2.8
